"Avg_Slope","K_final","MeanSlope30m","PercentForestedLand","MEAN","PM_rank","Culvert_Count","Surface","StreamCros","HYDROGROUP","PARENT","Mean_TopoConvergence_50m","damaged"
1.64896247,0.49,9.598785785,0.285714286,2.567667361,3,1,"Unpaved","No","C/D","DT",6.18870011659769,"No"
2.90548684,0.49,7.987737098,0.611111111,2.570211473,3,1,"Unpaved","Yes","C/D","DT",6.5352981596282,"No"
3.97983584,0.2,2.644534831,0.263157895,2.476896416,6,0,"Paved","No","A","GF",6.68805895860378,"No"
1.22153328,0.2,0.811696807,0.1,2.476542464,6,0,"Paved","No","A","GF",7.47828667163849,"No"
1.77485435,0.2,1.634810031,0.818181818,2.476086736,6,0,"Paved","No","A","GF",7.29538886887686,"No"
3.31226016,0.32,4.680149913,0.19047619,2.485910764,7,1,"Unpaved","Yes","B/D","A",7.20338552941879,"No"
6.62786764,0.49,8.380285186,0.333333333,2.49122237,4,1,"Unpaved","No","C/D","GL",6.40730311653831,"No"
6.33824686,0.49,7.006967772,0,2.489263739,4,0,"Unpaved","No","C/D","GL",6.06992901982488,"No"
2.17947525,0.2,5.918178119,0.25,2.479230872,6,0,"Paved","No","A","GF",6.85362527630117,"No"
5.45107997,0.2,10.24221371,0.095238095,2.476533434,6,0,"Paved","No","A","GF",5.97785804552191,"No"
5.02073709,0.49,2.846812223,0,3.141926169,4,1,"Paved","No","D","GL",6.76398143768311,"No"
7.38504869,0.28,5.429840819,0,2.679067392,5,0,"Paved","No","C","GT",6.35095198949178,"No"
5.29309903,0.37,4.76763625,0,2.529788476,4,1,"Paved","Yes","C/D","GL",7.32023072242737,"No"
2.01931894,0.2,4.156348924,0.05,2.478217775,6,0,"Paved","No","A","GF",6.17906057716596,"No"
1.62264626,0.1,4.843008474,0,2.481180853,6,1,"Paved","Yes","A/D","GF",7.02270314187714,"No"
0.98469669,0.2,3.185454887,0,2.482545283,6,1,"Paved","No","A","GF",6.35667123794556,"No"
0.9865141,0.2,1.708062918,0,2.48299664,6,0,"Paved","No","A","GF",7.43006433010101,"No"
0.96869951,0.2,1.411596799,0,2.482257256,6,0,"Paved","No","A","GF",8.46597227719751,"No"
1.59906355,0.2,1.903735284,0.05,2.480635461,6,1,"Paved","No","A","GF",7.19885958194732,"No"
1.15391955,0.2,2.813302806,0.117647059,2.478256854,6,0,"Paved","No","A","GF",6.83727508661699,"No"
2.44060003,0.2,10.03502592,0.285714286,2.475814267,6,0,"Paved","No","A","GF",6.46039721430565,"No"
2.75721431,0.2,11.53013826,0.1,2.474120927,6,1,"Paved","No","A","GF",6.36814671549304,"No"
8.65771066,0.37,8.842682119,0.210526316,2.468926448,4,0,"Paved","Yes","B/D","O",8.04073137484099,"No"
3.50443413,0.37,8.387716075,0,2.533234791,4,0,"Paved","No","C/D","GL",6.11758702792478,"No"
5.24359869,0.2,7.118001467,0.142857143,2.460717351,6,0,"Paved","No","A","GF",7.18748025610895,"No"
7.41317311,0.2,2.215420405,0.315789474,2.466041139,6,0,"Paved","No","A","GF",8.44527996540069,"No"
1.06140271,0.2,1.368032709,0.095238095,2.476228042,6,0,"Paved","No","A","GF",8.50468710422516,"No"
1.17397549,0.2,1.1033388,0,2.485913032,6,0,"Paved","No","A","GF",7.44441054264705,"No"
1.70967673,0.2,5.143157406,0,2.533027744,6,1,"Paved","No","A","GF",6.66654504318627,"No"
2.27133429,0.2,1.323051614,0.05,2.529409253,6,0,"Paved","No","A","GF",6.90952737885292,"No"
6.57632186,0.2,5.914048831,0,2.50243446,6,0,"Unknown","No","A","GF",5.90127435097328,"No"
1.14314958,0.2,4.312180752,0,2.777519933,6,0,"Unknown","No","A","GF",6.32169615881784,"No"
1.71519818,0.2,2.619859742,0,2.533178091,6,0,"Unknown","No","A","GF",6.52291576428847,"No"
1.3526269,0.49,1.589550748,0,2.654931664,4,2,"Unknown","No","D","GL",7.72991597652435,"No"
4.24094789,0.28,2.758109665,0,2.758400691,5,0,"Unknown","No","C","GT",5.9495357223179,"No"
4.95642872,0.28,5.685736014,0,2.620632548,5,0,"Unknown","No","C/D","GT",5.41951027783481,"No"
1.73037675,0.28,2.568395728,0.142857143,2.583169994,5,1,"Unknown","No","C","GT",7.00796125781151,"No"
10.2818567,0.37,6.151667666,0,2.74671946,3,0,"Unknown","No","C/D","DT",6.15139163864983,"No"
10.077094,0.2,8.097025602,0.4,2.560444784,4,0,"Unknown","No","C/D","GL",6.42072837895686,"No"
7.06778536,0.28,1.871401591,0.5,2.563029766,5,0,"Unknown","No","C","GT",6.55125391483307,"No"
7.11709771,0.28,9.474616348,0.25,2.563183344,5,1,"Unknown","No","C","GT",6.21218664339273,"No"
1.47046495,0.28,6.329613874,0,2.562421077,5,0,"Unknown","No","C","GT",6.16803451538086,"No"
8.63719395,0.28,7.850948679,0,2.562145469,5,0,"Unknown","No","C","GT",6.20647137403488,"No"
8.78121392,0.28,6.656916616,0.380952381,2.561138639,5,0,"Unknown","No","C","GT",6.34622780963628,"No"
1.8340617,0.2,6.390557673,0.375,2.476693019,6,0,"Unknown","No","A","GF",6.40229810812535,"No"
1.15937158,0.2,0.8187026,0,2.522636549,6,0,"Paved","No","A","GF",7.21753500928783,"No"
1.02637697,0.2,1.590569425,0,2.512703307,6,1,"Paved","No","A","GF",7.63634471137925,"No"
1.28912717,0.2,0.999396799,0.05,2.499593461,6,0,"Paved","No","A","GF",8.14778133392334,"No"
1.35457616,0.2,2.423349275,0.15,2.483589278,6,0,"Paved","No","A","GF",6.93523580012935,"No"
1.83046154,0.2,5.552538397,0.285714286,2.474087685,6,0,"Paved","No","A","GF",6.51876648664475,"No"
1.16861115,0.2,0.632458544,0,2.537881758,6,0,"Paved","No","A","GF",8.00971467971802,"No"
0.77269695,0.24,0.921638514,0,2.538789298,6,0,"Paved","No","A","GF",8.34738024626628,"No"
1.13149924,0.24,1.288879722,0,2.53970715,6,0,"Paved","No","A","GF",8.05924656839654,"No"
1.15931984,0.24,1.10807936,0,2.540594127,6,0,"Paved","No","A","GF",7.67284994125366,"No"
0.80408006,0.2,0.799726813,0,2.54140184,6,0,"Paved","No","A","GF",8.01267093807072,"No"
0.99111612,0.2,0.707816816,0,2.538325071,6,0,"Paved","No","A","GF",8.16827107920791,"No"
0.764694,0.15,0.817323613,0,2.5383183,6,0,"Paved","No","A","GF",7.81197041881328,"No"
1.00819712,0.2,0.856007131,0,2.539149001,6,0,"Paved","No","A","GF",7.58600580449007,"No"
1.07927297,0.2,1.067350042,0,2.540050352,6,0,"Paved","No","A","GF",7.27905040740967,"No"
3.27599932,0.32,3.915824187,0.2,2.540981365,7,1,"Paved","No","B/D","A",6.8286714366838,"No"
1.27221334,0.2,1.015169691,0.388888889,2.541597742,6,0,"Paved","No","A","GF",6.98688876267636,"No"
1.39964708,0.2,0.741753998,0.05,2.538870642,6,0,"Paved","No","A","GF",7.36401796340942,"No"
2.36423122,0.2,1.445383355,0.066666667,2.538365506,6,0,"Paved","No","A","GF",7.49591112136841,"No"
1.16479002,0.2,0.980060294,0.15,2.540033343,6,0,"Paved","No","A","GF",7.80368907311383,"No"
3.5961372,0.2,4.481216429,0,2.541278698,6,0,"Paved","No","A","GF",6.98609349192405,"No"
3.34632241,0.2,6.802069011,0.476190476,2.542255902,6,0,"Paved","No","A","GF",6.36176606688169,"No"
1.01918148,0.2,1.704758205,0.631578947,2.541946348,6,0,"Paved","No","A","GF",7.01226429462433,"No"
1.82280483,0.2,3.820813315,0.285714286,2.541485198,6,0,"Paved","No","A","GF",6.51735428720712,"No"
2.16470392,0.2,4.031764297,0.55,2.540699696,6,0,"Paved","No","A","GF",7.17575129774428,"No"
1.2137229,0.2,3.838101441,0.111111111,2.539778688,6,0,"Paved","No","A","GF",7.06410818388968,"No"
2.40551361,0.2,3.930449264,0.047619048,2.538859258,6,0,"Paved","No","A","GF",7.19772807034579,"No"
1.15102054,0.2,1.022483396,0,2.536928362,6,0,"Paved","No","A","GF",7.58926239580211,"No"
0.91740771,0.2,0.722753571,0,2.537853308,6,0,"Paved","No","A","GF",8.01513865753845,"No"
1.05347799,0.2,0.4720474,0.05,2.538265982,6,0,"Paved","No","A","GF",8.1553662184513,"No"
1.34505836,0.2,0.819329791,0,2.53840251,6,0,"Paved","No","A","GF",7.58294605967975,"No"
2.65285076,0.1,2.551811494,0,2.539197451,6,1,"Paved","Yes","A/D","GF",7.38619527629777,"No"
1.42336894,0.24,0.799257273,0,2.539780626,6,0,"Paved","No","A","GF",7.74849024772644,"No"
8.51549766,0.2,14.63594586,0,2.516515793,6,0,"Paved","No","A","GF",4.83133410692215,"No"
1.13903333,0.15,0.473607227,0,2.536267438,6,0,"Paved","No","A","GF",7.7835384028973,"No"
0.97652764,0.15,0.576799356,0.136363636,2.531628074,6,0,"Paved","No","A","GF",7.81177191214986,"No"
1.30483661,0.15,0.644958054,0.058823529,2.525843614,6,0,"Paved","No","A","GF",7.03823276519775,"No"
1.31101619,0.15,0.415240461,0,2.523345801,6,0,"Paved","No","A","GF",6.61032730045885,"No"
0.98934573,0.15,0.54165667,0.045454545,2.525842784,6,0,"Paved","No","A","GF",8.40451916781339,"No"
1.84774953,0.17,3.728297664,0.222222222,3.078501631,4,0,"Paved","No","C","GL",6.8913852596283,"No"
1.64072042,0.17,3.442102467,0.222222222,3.073456132,4,0,"Paved","No","C","GL",7.01297849232389,"No"
1.05223718,0.15,0.472887794,0,2.525806476,6,0,"Paved","No","A","GF",8.10163682254393,"No"
1.50361468,0.24,3.729293675,0,2.555922478,6,0,"Paved","No","A","GF",7.03020501368254,"No"
3.28095907,0.2,8.403856893,0.111111111,2.556073391,6,0,"Paved","No","A","GF",5.83918272280225,"No"
6.21067849,0.2,8.406236251,0,2.557887107,6,0,"Paved","No","A","GF",6.8571693778038,"No"
1.88473907,0.2,3.610005037,0,2.554826567,6,1,"Paved","No","A/D","GF",6.70209767341614,"No"
1.72835925,0.2,3.314907197,0,2.553742602,6,1,"Paved","No","A/D","GF",6.97157894835181,"No"
2.03795045,0.2,4.467371382,0,2.55231728,6,0,"Paved","No","A/D","GF",5.95559987655053,"No"
1.86379517,0.2,3.725735589,0.052631579,2.551161635,6,1,"Paved","No","A","GF",7.24148281415303,"No"
3.95736831,0.2,3.294756326,0.3,2.55100303,6,0,"Paved","No","A","GF",6.59270540714264,"No"
8.17901665,0.2,5.535479252,0.315789474,2.551680326,6,0,"Paved","No","A","GF",5.75094284674134,"No"
3.18040905,0.2,5.880607235,0.2,2.552171739,6,1,"Paved","No","A","GF",6.62158325672149,"No"
6.94769591,0.2,6.447889992,0.045454545,2.553914759,6,0,"Paved","No","A","GF",5.95299372814669,"No"
1.62648069,0.24,1.064365528,0,2.538560911,6,0,"Paved","No","A","GF",7.85957100897124,"No"
7.1759257,0.1,4.647421373,0,2.538809962,6,1,"Paved","No","A/D","GF",7.11927169912002,"No"
9.88586905,0.37,6.427088725,0,2.539315572,3,0,"Paved","No","C/D","DT",5.82565492630005,"No"
7.11389513,0.37,4.458228699,0,2.539789019,3,0,"Paved","No","C/D","DT",6.26043082209467,"No"
5.08231318,0.37,4.899277811,0,2.539407987,3,0,"Paved","No","C/D","DT",6.22577915421451,"No"
1.35200333,0.2,1.023954978,0,2.566705287,6,0,"Paved","No","A","GF",8.13555342197418,"No"
1.53086025,0.2,1.824589418,0.157894737,2.573130255,6,0,"Paved","No","A","GF",7.54425291670966,"No"
2.62894296,0.2,2.450624488,0.166666667,2.576220378,6,0,"Paved","No","A","GF",6.25642570014139,"No"
3.25224814,0.2,4.15933201,0.428571429,2.572185719,6,1,"Paved","No","A","GF",6.14567519187927,"No"
5.15559896,0.2,2.84247978,0.2,2.567335898,6,0,"Paved","No","A","GF",7.20929837226867,"No"
2.73737426,0.2,3.872076946,0,2.563004376,6,0,"Paved","Yes","A","GF",7.21116308518398,"No"
3.19913446,0.37,5.866668642,0,2.539629257,3,1,"Paved","No","C/D","DT",5.94551017067649,"No"
5.22598756,0.37,5.698196257,0,2.540442744,3,0,"Paved","No","C/D","DT",6.39325163151958,"No"
3.78767764,0.37,4.225029842,0.19047619,2.54135247,3,0,"Paved","No","C/D","DT",6.40012229787241,"No"
3.64422805,0.24,2.068583628,0.55,2.541949171,6,0,"Paved","No","A","GF",6.83351769305692,"No"
1.3268266,0.24,2.479169149,0.238095238,2.541872045,6,1,"Paved","No","A","GF",7.16775168157091,"No"
1.63378012,0.2,2.135070822,0,2.536706,6,1,"Paved","No","A","GF",6.60439826011658,"No"
1.67484319,0.2,1.09803084,0,2.539184088,6,0,"Paved","No","A","GF",7.20957391262054,"No"
2.12844808,0.2,3.139278387,0,2.535613674,6,0,"Paved","No","A","GF",6.80030773639679,"No"
1.68542401,0.2,2.430786216,0,2.528939313,6,1,"Paved","No","A","GF",7.38947276592255,"No"
1.76020528,0.2,1.998012104,0,2.519212666,6,0,"Paved","No","A","GF",7.31179675579071,"No"
1.71013264,0.2,1.422018943,0,2.515236072,6,0,"Paved","No","A","GF",7.43993772779192,"No"
2.19142092,0.2,2.340704525,0.5,2.523374564,6,0,"Paved","No","A","GF",6.27137582741895,"No"
1.31218652,0.2,2.167190233,0.421052632,2.527773507,6,0,"Paved","No","A","GF",6.79961435317993,"No"
2.53947483,0.2,2.806344962,0.45,2.528514524,6,0,"Paved","No","A","GF",6.75134372711181,"No"
3.89929628,0.2,2.881324862,0.454545455,2.527121994,6,0,"Paved","No","A","GF",6.5405686378479,"No"
1.34921314,0.2,2.565598302,0.166666667,2.52444596,6,0,"Paved","No","A","GF",7.01133905887604,"No"
1.50566998,0.1,1.876468733,0.047619048,2.524071994,6,0,"Paved","No","A/D","GF",7.32135247211067,"No"
1.62237216,0.1,4.143673953,0.25,2.527542295,6,0,"Paved","No","A/D","GF",6.63596188667977,"No"
2.93523319,0.2,3.477664694,0,2.526872228,6,0,"Paved","No","A","GF",7.17837854532095,"No"
1.08004228,0.2,1.019132551,0.05,2.520795407,6,0,"Paved","No","A","GF",7.06369392395019,"No"
1.20199602,0.2,1.52873518,0.55,2.520165443,6,0,"Paved","No","A","GF",7.5955176070185,"No"
2.48587874,0.2,1.699566819,0.368421053,2.520254484,6,0,"Paved","No","A","GF",7.26855300204589,"No"
3.40052807,0.2,2.334895819,0.285714286,2.520743498,6,0,"Paved","No","A","GF",6.6919815381368,"No"
4.18031791,0.37,5.308714403,0,3.072813793,5,0,"Paved","No","D","GT",5.38774021309201,"No"
2.84125481,0.49,2.324489673,0,3.049054351,4,0,"Paved","No","D","GL",6.99032667160034,"No"
1.97679797,0.49,1.329708605,0,3.044632317,4,1,"Paved","No","D","GL",7.68316289901734,"No"
2.54116614,0.49,1.796472765,0,3.040351197,4,0,"Paved","No","C/D","GL",7.40013789167308,"No"
4.93040044,0.15,3.938655094,0,3.036487982,6,0,"Paved","No","A","GF",6.35700181999592,"No"
1.51240572,0.15,1.592787208,0,3.040669779,6,0,"Paved","No","A","GF",6.57137267589569,"No"
1.73886707,0.15,4.640160113,0,3.048244151,6,0,"Paved","No","A","GF",5.88886318922043,"No"
1.79669966,0.49,6.531576308,0,3.056082544,4,0,"Paved","No","D","GL",5.92678974628449,"No"
3.44757884,0.49,8.161555222,0.052631579,3.061613435,4,0,"Paved","No","D","GL",5.92150220632553,"No"
3.35508899,0.49,5.193808488,0,3.064728677,4,0,"Paved","No","D","GL",5.34153006293557,"No"
1.43203722,0.17,4.548534524,0,3.068563822,4,0,"Paved","No","C","GL",5.97012769191637,"No"
6.41997697,0.37,5.735840861,0,3.073604381,5,0,"Paved","No","D","GT",5.53084700584411,"No"
4.67155634,0.49,3.397664382,0,3.074534401,4,0,"Paved","No","D","GL",6.93839933156967,"No"
1.67940426,0.49,1.844730859,0,3.075510466,4,0,"Paved","Yes","D","GL",7.22608921965774,"No"
1.56731745,0.49,1.342185281,0,3.073582249,4,0,"Paved","Yes","D","GL",8.64444545068239,"No"
1.9947607,0.49,1.596494181,0,3.068275994,4,0,"Paved","No","D","GL",7.60953719615936,"No"
1.90523652,0.49,1.524245805,0,3.06326026,4,0,"Paved","No","D","GL",7.28218753814697,"No"
1.87708572,0.49,1.483996579,0,3.058401093,4,0,"Paved","No","D","GL",7.33435838529379,"No"
2.25648574,0.49,1.405207977,0,3.053619402,4,0,"Paved","No","D","GL",7.16235074996948,"No"
2.44005898,0.2,1.093445548,0,2.559492241,6,0,"Paved","Yes","A/D","GF",7.22699798437265,"No"
2.73004605,0.2,1.143847062,0,2.546372202,6,1,"Paved","No","A","GF",7.76798492082408,"No"
1.22966186,0.2,1.195177801,0,2.535821879,6,0,"Paved","No","A","GF",7.60024830789277,"No"
1.31484242,0.2,0.626914749,0.285714286,2.527328989,6,0,"Paved","No","A","GF",7.86421766573069,"No"
1.15200376,0.2,1.080899304,0.157894737,2.521438953,6,0,"Paved","No","A","GF",7.81160931493722,"No"
0.98507782,0.2,0.966564301,0.210526316,2.518557941,6,0,"Paved","No","A","GF",7.62087103785301,"No"
1.01781993,0.2,0.708125536,0.2,2.519734408,6,0,"Paved","No","A","GF",7.80997442853624,"No"
3.24854588,0.2,4.080506919,0.105263158,2.555480951,6,1,"Paved","No","A","GF",6.53491259088703,"No"
1.7223324,0.2,2.852248764,0.25,2.560222493,6,0,"Paved","No","A","GF",7.62154783373293,"No"
1.5002814,0.2,1.759045286,0.176470588,2.565530152,6,0,"Paved","No","A","GF",8.38584603203667,"No"
1.18674973,0.2,4.016558512,0.411764706,2.565028789,6,0,"Paved","No","A","GF",7.60705303423333,"No"
2.40348236,0.2,1.101944337,0,2.539616485,6,0,"Unpaved","No","A","GF",7.040573487963,"No"
1.01700004,0.15,0.39973672,0.842105263,2.520412559,6,0,"Paved","No","A","GF",7.74743613643923,"No"
1.27589229,0.24,0.630249895,0,2.530376276,6,0,"Paved","No","A","GF",8.26674596309662,"No"
1.04101258,0.15,0.475760254,0.05,2.524055172,6,0,"Paved","No","A","GF",8.16125830534463,"No"
1.66832346,0.2,1.471517074,0,2.506758127,6,0,"Paved","No","A","GF",7.42798845214073,"No"
1.76605055,0.2,1.465971578,0.1,2.502392405,6,1,"Paved","No","A","GF",7.2350093793869,"No"
2.54480073,0.2,1.986759534,0,2.471567645,6,0,"Paved","No","A","GF",7.36696991443634,"No"
1.89972793,0.2,1.57274928,0.05,2.484695646,6,0,"Paved","No","A","GF",8.13531889035864,"No"
1.09955269,0.2,1.505453306,0,2.497444263,6,0,"Paved","No","A","GF",7.63330875056805,"No"
0.98558177,0.2,1.669712013,0,2.509878052,6,0,"Paved","No","A","GF",6.92975538555938,"No"
0.99179937,0.2,1.044963412,0.2,2.518461751,6,0,"Paved","No","A","GF",7.20689629063461,"No"
1.18267739,0.2,2.151071044,0.05,2.516407137,6,1,"Paved","No","A","GF",7.36709471032171,"No"
2.48116158,0.49,2.925127511,0,2.666221941,4,0,"Paved","No","D","GL",6.28374515880238,"No"
3.36398186,0.28,3.598226169,0,3.068127321,5,1,"Paved","Yes","B","GT",7.44939765255008,"No"
1.12564072,0.2,1.137579068,0.142857143,2.500241816,6,1,"Paved","No","A","GF",7.77266893386841,"No"
0.78536322,0.2,1.517437533,0.05,2.5127642,6,0,"Paved","No","A","GF",7.37258378505707,"No"
1.80713889,0.2,2.107615718,0.6,2.520398947,6,0,"Paved","No","A","GF",6.55021288281395,"No"
1.38539453,0.2,1.487770365,0.277777778,2.516082999,6,1,"Paved","No","A","GF",7.45324114799499,"No"
1.32015254,0.2,1.650493009,0.590909091,2.513484819,6,0,"Paved","No","A","GF",7.16146325111389,"No"
1.24793948,0.2,1.48944555,0.578947368,2.511306227,6,0,"Paved","No","A","GF",7.29805567264557,"No"
2.4193914,0.2,3.239055162,0.318181818,2.51295532,6,1,"Paved","No","A","GF",6.45687067629111,"No"
5.12780546,0.2,3.462856416,0.5,2.518088078,6,0,"Paved","No","A","GF",6.13518163799185,"No"
0.97386564,0.28,1.224787956,0.588235294,2.569728997,5,0,"Paved","No","C/D","GT",8.26571618715922,"No"
1.94372141,0.28,1.893493237,0.263157895,2.572800087,5,0,"Paved","Yes","C/D","GT",7.95831959942977,"No"
2.0256659,0.28,1.274922502,0.363636364,2.570102753,5,0,"Paved","No","C/D","GT",7.74560267836959,"No"
1.28476485,0.28,1.279643658,0.666666667,2.553784304,5,0,"Paved","No","C","GT",7.65914024829864,"No"
1.40043537,0.28,2.815848148,0.277777778,2.556029986,5,0,"Paved","No","C","GT",8.0709071743245,"No"
2.28621468,0.2,3.708488171,0.142857143,2.556432029,6,0,"Paved","No","A","GF",7.76515634933321,"No"
3.86388313,0.2,4.004817482,0.6,2.552958114,6,1,"Paved","No","A","GF",7.91641459802184,"No"
1.36460204,0.2,3.465202165,0.6,2.54940312,6,0,"Paved","No","A","GF",8.00190376994586,"No"
1.92437926,0.2,2.231543342,0.35,2.546000169,6,0,"Paved","No","A","GF",7.71659263134003,"No"
2.33772686,0.2,3.019042446,0.454545455,2.542899315,6,0,"Paved","No","A","GF",6.72640095134773,"No"
2.25578488,0.1,2.987416688,0.611111111,2.554342693,6,0,"Paved","No","A/D","GF",7.67533665588222,"No"
2.44129718,0.1,3.267519451,0.357142857,2.555525017,6,0,"Paved","No","A/D","GF",7.67879281260751,"No"
5.35435356,0.24,6.374530889,0.227272727,2.5531833,6,0,"Paved","No","A","GF",5.78279918493684,"No"
1.39991586,0.2,2.770710727,0.523809524,2.543743599,6,0,"Paved","No","A","GF",7.49293043589828,"No"
1.58352061,0.2,1.684027474,0.476190476,2.541111859,6,0,"Paved","No","A","GF",7.15579464856316,"No"
2.09836043,0.2,1.569398463,0.75,2.538715272,6,0,"Paved","No","A","GF",7.37164664509321,"No"
0.98242069,0.2,1.147914356,0.388888889,2.536663613,6,0,"Paved","No","A","GF",7.11720976352692,"No"
1.04302566,0.2,1.044127977,0.578947368,2.535719455,6,0,"Paved","No","A","GF",7.19357979666327,"No"
1.33952029,0.2,4.247783026,0.476190476,2.537538387,6,0,"Paved","No","A","GF",6.32266826152802,"No"
1.85783772,0.2,7.475772917,0.157894737,2.540332724,6,0,"Paved","No","A","GF",6.71828293055296,"No"
6.40005217,0.2,1.128720927,0.15,2.542360368,6,0,"Paved","Yes","A","GF",7.83251236035274,"No"
4.56525369,0.2,10.87481136,0,2.542915924,6,0,"Paved","Yes","A","GF",5.81094603685989,"No"
3.88866103,0.2,3.369534494,0.3,2.545361659,6,0,"Paved","Yes","A","GF",7.35064279442966,"No"
2.54107254,0.1,5.595160069,0.833333333,2.553946126,6,0,"Paved","No","A/D","GF",6.18906932201201,"No"
2.82790026,0.2,3.574808513,0.176470588,2.548180682,6,0,"Paved","No","A","GF",6.75063865383466,"No"
6.32983352,0.1,4.257683121,0.947368421,2.554186479,6,0,"Paved","No","A/D","GF",6.42087112903595,"No"
7.95267712,0.1,3.876434612,0.7,2.55378638,6,0,"Paved","No","A/D","GF",7.19548548698425,"No"
2.17172007,0.1,1.801502699,0.523809524,2.553153926,6,0,"Paved","No","A/D","GF",7.01396026611328,"No"
1.29841422,0.28,1.14108633,0.7,2.552727128,5,0,"Paved","No","C","GT",7.17203155994415,"No"
1.5305083,0.2,2.101585542,0.7,2.552202418,6,0,"Paved","No","A","GF",6.76794099807739,"No"
1.54107663,0.2,2.105987731,0.842105263,2.549626303,6,0,"Paved","No","A","GF",6.78222014205624,"No"
1.26020438,0.2,2.153300464,0.4,2.546589592,6,0,"Paved","No","A","GF",7.35772799000595,"No"
2.8633462,0.17,2.914618341,0,2.966189806,4,1,"Unpaved","No","C","GL",6.8994836473465,"No"
2.12478784,0.17,0.955327806,0,2.927266693,4,0,"Unpaved","No","C","GL",7.9446431684494,"No"
3.09971025,0.17,2.508244935,0,2.914463309,4,1,"Unpaved","No","C/D","GL",6.68369306087494,"No"
2.26500559,0.17,6.2161828,0.15,2.90569418,4,1,"Unpaved","No","C/D","GL",6.25205395698547,"No"
3.42433603,0.17,10.09491294,0.142857143,2.899771014,4,0,"Unpaved","No","C/D","GL",5.88332794904709,"No"
5.21208639,0.17,13.99931589,0.368421053,2.887961014,4,0,"Unpaved","No","C/D","GL",5.3021267933004,"No"
2.44404261,0.17,7.676524566,0.45,2.867556486,4,1,"Unpaved","No","C/D","GL",6.33302605867386,"No"
4.64962985,0.17,6.538534286,0.277777778,2.847332521,4,0,"Unpaved","No","C/D","GL",5.94251790761948,"No"
4.06861012,0.49,10.90439438,0.25,2.831391591,4,0,"Unpaved","No","D","GL",6.03640515196557,"No"
2.93024509,0.49,12.30579193,0.523809524,2.820322064,4,0,"Unpaved","No","D","GL",5.71985194899819,"No"
2.41646086,0.49,4.262570562,0.45,2.814098794,4,0,"Unpaved","No","D","GL",6.59872989416122,"No"
4.68889642,0.17,4.134692311,0,2.957266033,4,0,"Unpaved","No","C","GL",6.70271418094635,"No"
4.05098695,0.49,5.441034595,0.45,2.803362529,4,0,"Unpaved","No","D","GL",6.26526411615237,"No"
3.03848945,0.49,6.234425129,0.55,2.790443036,4,0,"Unpaved","No","D","GL",6.17474137783051,"No"
10.23316892,0.37,9.795793855,0.6,2.777089092,5,0,"Unpaved","No","D","GT",5.85116060341106,"No"
8.31255888,0.49,8.120492357,0.05,2.756050608,4,0,"Unpaved","No","D","GL",6.17420702564473,"No"
1.13964428,0.49,2.005717724,0.047619048,2.73422415,4,0,"Unpaved","Yes","C/D","GL",8.80139163784358,"No"
4.35020612,0.49,3.870655906,0,2.71394321,4,0,"Unpaved","No","D","GL",6.72075358785764,"No"
2.04169953,0.49,2.817403439,0,2.697140483,4,0,"Unpaved","No","D","GL",6.91939587407298,"No"
3.08443746,0.17,3.078196924,0,2.950483192,4,1,"Unpaved","No","C","GL",6.60674121856689,"No"
3.80536356,0.49,2.8031877,0,2.94736202,4,0,"Unpaved","No","D","GL",6.49599418073598,"No"
2.83105026,0.49,1.654785067,0,2.945035788,4,0,"Unpaved","No","D","GL",6.72100403308868,"No"
4.92880881,0.17,3.033182963,0,2.943010154,4,0,"Unpaved","No","C","GL",6.77801563282206,"No"
4.87338192,0.17,2.598518101,0,2.94142713,4,0,"Unpaved","No","C","GL",7.08024271011353,"No"
3.997879,0.17,2.417848246,0,2.940280362,4,0,"Unpaved","No","C","GL",7.0382805633545,"No"
2.42572816,0.17,1.627258334,0,2.938423581,4,2,"Unpaved","Yes","C","GL",7.93052542091596,"No"
4.21337827,0.28,2.641129972,0,2.589574606,5,1,"Paved","No","C","GT",6.96829234229194,"No"
4.93838315,0.32,3.565042054,0.052631579,2.611957362,5,2,"Paved","No","D","GT",6.32780923843383,"No"
7.07825458,0.32,4.336734224,0.333333333,2.632104361,5,0,"Paved","No","D","GT",5.71995422953651,"No"
1.76581949,0.1,1.953356515,0.555555556,2.55250548,6,0,"Paved","No","A/D","GF",7.31328986765264,"No"
6.48223933,0.2,7.251583427,0.111111111,2.541126058,6,0,"Paved","Yes","A","GF",6.08100978452332,"No"
3.33649028,0.2,1.532123164,0.333333333,2.538522665,6,0,"Paved","No","A","GF",6.68210719803632,"No"
8.66227647,0.2,5.723881455,0,2.544108223,6,0,"Paved","No","A","GF",6.02804400682449,"No"
4.69467214,0.2,3.740463971,0.090909091,2.544200051,4,0,"Paved","No","C/D","GL",6.69003327687582,"No"
1.55374551,0.2,2.141062235,0.55,2.544238158,6,0,"Paved","No","A","GF",6.94611099720001,"No"
2.25381924,0.2,8.482550245,0.4,2.544275658,6,0,"Paved","No","A","GF",5.67902461767197,"No"
3.2935931,0.2,3.682081493,0.75,2.544347624,6,0,"Paved","No","A","GF",6.02281504070636,"No"
5.60655609,0.2,4.424747033,0.4,2.544464579,6,0,"Paved","No","A","GF",6.20059647606415,"No"
3.81102407,0.2,3.567623459,0.6,2.544524376,6,0,"Paved","No","A","GF",6.3942900399367,"No"
